0.02	10.	10.	10.	50.	500	1050
0.02	10.	10.	10.	50.	500	1100
0.02	10.	10.	10.	50.	500	1150
0.02	10.	10.	10.	50.	500	1200
0.02	10.	10.	10.	50.	500	1250
0.02	10.	10.	10.	50.	500	1300
0.02	10.	10.	10.	50.	500	1350
0.02	10.	10.	10.	50.	500	1400
0.02	10.	10.	10.	50.	500	1450
0.02	10.	10.	10.	50.	1000	1050
0.02	10.	10.	10.	50.	1000	1100
0.02	10.	10.	10.	50.	1000	1150
0.02	10.	10.	10.	50.	1000	1200
0.02	10.	10.	10.	50.	1000	1250
0.02	10.	10.	10.	50.	1000	1300
0.02	10.	10.	10.	50.	1000	1350
0.02	10.	10.	10.	50.	1000	1400
0.02	10.	10.	10.	50.	1000	1450
0.02	10.	10.	10.	50.	1500	1050
0.02	10.	10.	10.	50.	1500	1100
0.02	10.	10.	10.	50.	1500	1150
0.02	10.	10.	10.	50.	1500	1200
0.02	10.	10.	10.	50.	1500	1250
0.02	10.	10.	10.	50.	1500	1300
0.02	10.	10.	10.	50.	1500	1350
0.02	10.	10.	10.	50.	1500	1400
0.02	10.	10.	10.	50.	1500	1450
0.02	10.	10.	10.	50.	2000	1050
0.02	10.	10.	10.	50.	2000	1100
0.02	10.	10.	10.	50.	2000	1150
0.02	10.	10.	10.	50.	2000	1200
0.02	10.	10.	10.	50.	2000	1250
0.02	10.	10.	10.	50.	2000	1300
0.02	10.	10.	10.	50.	2000	1350
0.02	10.	10.	10.	50.	2000	1400
0.02	10.	10.	10.	50.	2000	1450
