0.02	8.	6.	6.	0.	0.	2000
0.02	8.	6.	8.	0.	0.	2000
0.02	8.	6.	10.	0.	0.	2000
0.02	8.	6.	12.	0.	0.	2000
0.02	8.	6.	14.	0.	0.	2000
0.02	8.	8.	6.	0.	0.	2000
0.02	8.	8.	8.	0.	0.	2000
0.02	8.	8.	10.	0.	0.	2000
0.02	8.	8.	12.	0.	0.	2000
0.02	8.	8.	14.	0.	0.	2000
0.02	8.	10.	6.	0.	0.	2000
0.02	8.	10.	8.	0.	0.	2000
0.02	8.	10.	10.	0.	0.	2000
0.02	8.	10.	12.	0.	0.	2000
0.02	8.	10.	14.	0.	0.	2000
0.02	8.	12.	6.	0.	0.	2000
0.02	8.	12.	8.	0.	0.	2000
0.02	8.	12.	10.	0.	0.	2000
0.02	8.	12.	12.	0.	0.	2000
0.02	8.	12.	14.	0.	0.	2000
0.02	8.	14.	6.	0.	0.	2000
0.02	8.	14.	8.	0.	0.	2000
0.02	8.	14.	10.	0.	0.	2000
0.02	8.	14.	12.	0.	0.	2000
0.02	8.	14.	14.	0.	0.	2000
0.02	10.	6.	6.	0.	0.	2000
0.02	10.	6.	8.	0.	0.	2000
0.02	10.	6.	10.	0.	0.	2000
0.02	10.	6.	12.	0.	0.	2000
0.02	10.	6.	14.	0.	0.	2000
0.02	10.	8.	6.	0.	0.	2000
0.02	10.	8.	8.	0.	0.	2000
0.02	10.	8.	10.	0.	0.	2000
0.02	10.	8.	12.	0.	0.	2000
0.02	10.	8.	14.	0.	0.	2000
0.02	10.	10.	6.	0.	0.	2000
0.02	10.	10.	8.	0.	0.	2000
0.02	10.	10.	10.	0.	0.	2000
0.02	10.	10.	12.	0.	0.	2000
0.02	10.	10.	14.	0.	0.	2000
0.02	10.	12.	6.	0.	0.	2000
0.02	10.	12.	8.	0.	0.	2000
0.02	10.	12.	10.	0.	0.	2000
0.02	10.	12.	12.	0.	0.	2000
0.02	10.	12.	14.	0.	0.	2000
0.02	10.	14.	6.	0.	0.	2000
0.02	10.	14.	8.	0.	0.	2000
0.02	10.	14.	10.	0.	0.	2000
0.02	10.	14.	12.	0.	0.	2000
0.02	10.	14.	14.	0.	0.	2000
0.02	12.	6.	6.	0.	0.	2000
0.02	12.	6.	8.	0.	0.	2000
0.02	12.	6.	10.	0.	0.	2000
0.02	12.	6.	12.	0.	0.	2000
0.02	12.	6.	14.	0.	0.	2000
0.02	12.	8.	6.	0.	0.	2000
0.02	12.	8.	8.	0.	0.	2000
0.02	12.	8.	10.	0.	0.	2000
0.02	12.	8.	12.	0.	0.	2000
0.02	12.	8.	14.	0.	0.	2000
0.02	12.	10.	6.	0.	0.	2000
0.02	12.	10.	8.	0.	0.	2000
0.02	12.	10.	10.	0.	0.	2000
0.02	12.	10.	12.	0.	0.	2000
0.02	12.	10.	14.	0.	0.	2000
0.02	12.	12.	6.	0.	0.	2000
0.02	12.	12.	8.	0.	0.	2000
0.02	12.	12.	10.	0.	0.	2000
0.02	12.	12.	12.	0.	0.	2000
0.02	12.	12.	14.	0.	0.	2000
0.02	12.	14.	6.	0.	0.	2000
0.02	12.	14.	8.	0.	0.	2000
0.02	12.	14.	10.	0.	0.	2000
0.02	12.	14.	12.	0.	0.	2000
0.02	12.	14.	14.	0.	0.	2000
