722,30
799,950
413,134
714,441
938,611
274,363
885,813
94,580
823,466
191,323
730,913
172,897
637,969
958,588
514,980
697,971
293,266
107,56
647,201
895,456
545,552
980,132
613,574
74,625
800,816
234,429
575,408
114,780
530,24
45,979
296,882
84,108
295,614
325,22
149,789
341,204
784,407
321,63
899,341
155,491
626,324
51,237
197,385
491,564
17,231
189,979
978,354
426,686
508,507
776,487
551,116
103,359
674,778
628,506
657,600
549,664
682,918
160,904
152,327
941,583
556,363
813,874
247,683
349,643
6,231
617,962
557,374
529,473
62,173
947,391
459,551
626,216
791,166
335,21
762,555
763,813
82,867
969,252
464,439
315,671
39,443
561,631
672,944
444,499
151,865
336,151
146,568
72,578
943,649
46,442
734,418
709,293
997,124
714,771
265,18
384,597
587,809
366,734
289,500
900,584
591,456
666,317
76,943
415,15
684,896
619,657
206,845
268,677
690,789
386,922
383,889
35,47
481,982
838,937
602,473
813,230
292,744
975,251
433,697
526,577
956,929
990,33
28,335
986,902
545,484
597,605
329,749
47,435
513,763
277,26
356,169
663,73
349,668
545,893
507,261
973,680
7,292
883,836
217,258
10,191
214,216
228,128
359,921
244,224
985,795
84,437
555,566
836,988
13,880
30,80
831,704
383,473
954,593
756,877
327,709
498,933
92,863
886,572
407,801
760,433
350,656
301,801
743,208
402,695
405,171
89,402
823,800
381,672
927,605
317,345
208,715
522,320
640,218
813,300
34,451
775,658
421,444
882,79
327,187
702,287
461,860
603,641
18,440
184,746
466,130
939,562
686,542
470,705
994,256
273,790
811,50
96,896
31,38
986,107
7,346
620,231
634,26
190,89
926,39
943,359
267,315
16,221
573,215
628,323
984,8
228,584
438,434
207,221
613,454
664,659
640,52
279,171
675,893
562,693
968,453
202,15
117,606
541,375
864,631
314,380
733,261
932,629
922,650
573,734
716,215
827,726
947,263
237,37
98,861
613,107
138,12
527,477
23,895
836,479
307,342
866,931
794,405
813,945
437,770
162,530
403,916
785,940
664,705
882,599
128,520
469,614
745,448
616,945
794,496
92,211
17,581
374,887
325,278
411,901
8,492
705,80
276,763
708,676
917,405
101,443
313,273
438,356
466,294
328,154
214,757
864,715
883,525
900,178
774,432
474,814
184,533
672,884
70,151
795,734
795,483
611,988
731,466
602,178
325,545
788,316
42,668
456,789
188,493
501,187
711,383
311,867
947,330
560,409
452,243
937,443
911,58
363,72
517,48
508,119
0,259
821,322
338,702
259,505
685,79
529,778
525,151
572,882
824,16
833,852
399,118
74,581
53,925
115,752
666,654
328,6
823,432
346,928
55,682
35,947
216,378
101,488
996,445
717,956
558,640
248,785
60,437
529,650
254,670
786,317
985,890
635,850
497,232
436,260
891,323
269,334
909,973
481,688
376,688
147,934
569,883
55,540
46,998
254,620
579,537
98,74
129,343
685,897
464,846
769,479
459,424
578,694
424,625
769,420
101,111
401,997
847,152
701,827
31,217
192,802
688,292
631,938
674,269
260,874
714,534
530,563
946,937
583,817
885,842
19,746
891,385
720,390
941,343
825,133
227,983
306,286
831,100
683,305
420,375
690,307
747,922
891,785
476,121
35,22
533,513
249,82
301,779
217,801
711,931
857,242
316,789
803,109
885,311
293,207
752,104
444,127
23,653
274,790
155,518
22,216
61,616
846,228
451,316
425,288
989,442
760,317
312,109
594,33
230,160
37,191
251,22
878,498
12,803
382,835
492,163
288,659
56,974
858,485
518,663
