0.218814,0.569069,-0.792642,0.787505,-0.582643,-0.200907,-0.576157,-0.580248,-0.575635
0.987616,-0.0657938,-0.142428,0.125317,-0.215376,0.968457,-0.0943941,-0.974312,-0.204464
0.973078,-0.125773,0.193132,0.209412,0.832469,-0.512974,-0.0962583,0.539608,0.836396
-0.142035,-0.869498,0.473074,0.189782,-0.492974,-0.849093,0.971498,-0.03082,0.235035
-0.92514,0.264772,0.27205,-0.23743,0.155614,-0.958859,-0.296214,-0.951672,-0.0810995
-0.336591,-0.941549,-0.0138339,-0.363589,0.116398,0.924259,-0.868625,0.316127,-0.381515
-0.154862,0.109862,0.981809,0.859675,0.504676,0.0791257,-0.486802,0.85629,-0.1726
0.353139,0.618731,0.701758,0.843293,-0.535339,0.0476403,0.405155,0.574964,-0.71082
0.0417469,-0.983937,0.173564,0.254127,0.178459,0.950564,-0.966269,0.00442418,0.257496
-0.898563,0.260796,0.352945,0.420834,0.284038,0.861523,0.124432,0.922664,-0.364977
0.173808,0.976717,-0.125754,-0.53354,0.200728,0.82161,0.827723,-0.0757078,0.556006
0.991366,-0.0947964,-0.0905938,-0.0892677,0.0181456,-0.995842,0.0960461,0.995331,0.00952665
-0.862094,-0.441446,0.248834,0.388076,-0.259362,0.88438,-0.325868,0.858986,0.394909
-0.234804,-0.852616,-0.466812,0.729899,-0.471812,0.494612,-0.641962,-0.224588,0.733107
0.732923,0.674062,-0.0920042,0.615893,-0.599984,0.510582,0.288963,-0.430882,-0.854892
-0.472252,-0.45512,-0.75488,0.55996,-0.816289,0.141833,-0.680751,-0.355722,0.640344
-0.372469,0.907167,0.195742,-0.63782,-0.0970184,-0.76405,-0.674131,-0.409433,0.614746
0.596675,-0.329965,0.731507,0.736674,0.586741,-0.336224,-0.318263,0.739499,0.59317
-0.273983,-0.928891,0.249188,0.218847,0.192088,0.956665,-0.936504,0.316644,0.150657
0.770889,0.636969,4.52526e-05,0.143652,-0.173924,0.974225,0.620559,-0.751013,-0.225578
0.223188,0.756563,0.614653,0.974664,-0.163664,-0.152461,-0.0147498,0.633108,-0.773923
-0.1958,0.280392,-0.939703,0.212176,0.947666,0.238559,0.957415,-0.152673,-0.245045
0.384238,0.605226,-0.697182,0.625938,-0.72587,-0.285157,-0.678648,-0.326824,-0.657741
0.369014,-0.929079,-0.0253207,0.551697,0.240887,-0.798501,0.74797,0.280689,0.601461
0.928321,0.0197233,-0.371255,0.369718,0.0560194,0.927454,0.0390899,-0.998235,0.044712
0.291231,0.876007,-0.384443,0.950308,-0.218706,0.221546,0.109996,-0.42986,-0.89617
0.980068,-0.00516945,0.198595,-0.176159,-0.484753,0.856728,0.0918405,-0.874636,-0.476001
0.630973,0.0821702,-0.771441,-0.578707,-0.61241,-0.538564,-0.516692,0.786258,-0.338862
-0.754591,-0.564533,0.334507,-0.640916,0.5247,-0.560282,0.140782,-0.637175,-0.757752
0.598664,-0.492996,-0.631313,0.749624,0.622554,0.224701,0.28225,-0.607768,0.742262
-0.994175,0.0987348,-0.0432173,-0.056491,-0.818848,-0.571225,-0.0917882,-0.565456,0.819655
-0.71142,0.70261,-0.0148904,0.0605858,0.0824272,0.994754,0.700151,0.706785,-0.101208
0.998824,-0.00887652,-0.0476614,0.036952,0.775791,0.629907,0.0313839,-0.630927,0.775207
-0.780623,0.016674,-0.62478,0.27107,0.909764,-0.314405,0.563159,-0.414791,-0.714703
0.667902,0.0597206,0.741849,-0.190588,0.977263,0.0929185,-0.719433,-0.203448,0.664098
-0.278766,-0.572969,-0.770711,-0.56423,-0.551696,0.614229,-0.777132,0.606084,-0.169492
0.242137,-0.607895,0.756197,-0.73301,-0.625238,-0.267906,0.635661,-0.48943,-0.596986
0.587802,0.728258,-0.352318,-0.389481,-0.126963,-0.912242,-0.709079,0.673439,0.209014
0.329721,-0.776983,-0.536267,0.424936,0.62938,-0.650622,0.843038,-0.0133551,0.537688
-0.0871958,0.352135,0.931879,0.996191,0.030672,0.0816233,0.00015983,0.935447,-0.353468
0.111532,-0.129066,0.985344,0.749298,0.66223,0.00192948,-0.652774,0.738101,0.170569
0.516026,0.544911,0.6609,0.730227,0.123469,-0.671956,-0.447757,0.829353,-0.334196
-0.100869,-0.931176,-0.350339,-0.926088,-0.0408054,0.375095,-0.363575,0.36228,-0.858234
-0.86894,-0.357093,-0.342677,0.314262,0.136786,-0.93943,0.382337,-0.923999,-0.00663842
-0.916713,0.347454,0.197264,0.200992,-0.0256727,0.979256,0.345311,0.937346,-0.046301
-0.844993,-0.524609,0.103794,-0.392986,0.740776,0.544805,-0.362697,0.419567,-0.832114
0.80384,0.492756,0.333216,0.219089,-0.766045,0.604297,0.55303,-0.412753,-0.723735
0.469141,0.626938,0.621977,0.478,0.411941,-0.775771,-0.742578,0.661251,-0.106418
-0.827262,0.534335,0.173561,-0.223619,-0.59657,0.770778,0.515395,0.598824,0.613008
-0.257312,-0.580573,-0.77248,0.720926,-0.647648,0.246612,-0.643472,-0.493445,0.585198
-0.583517,0.743905,0.325749,-0.644501,-0.18016,-0.743075,-0.49409,-0.643543,0.584574
-0.0118028,-0.997372,-0.0714851,0.838843,-0.0487869,0.542182,-0.544245,-0.0535655,0.837215
-0.907056,0.387155,-0.165413,-0.190418,-0.0268475,0.981336,0.375488,0.921624,0.0980733
-0.561577,0.612733,-0.556048,-0.824988,-0.363106,0.43307,0.0634516,0.701935,0.709409
0.66881,-0.343617,-0.659257,0.7122,0.0418047,0.70073,-0.213223,-0.938179,0.272684
0.180158,-0.0510109,-0.982314,-0.667063,-0.740262,-0.083899,-0.72289,0.670381,-0.167391
-0.131493,0.990303,0.0448289,0.508166,0.0285083,0.860787,0.851162,0.135968,-0.506987
0.490546,0.86415,0.112293,0.248414,-0.0151588,-0.968535,-0.835257,0.503007,-0.222103
-0.779973,-0.561192,-0.276959,-0.230829,0.669337,-0.706192,0.581688,-0.48688,-0.651603
0.805966,-0.321029,0.497352,0.586631,0.320653,-0.743671,0.0792622,0.891135,0.446761
0.823401,0.500919,-0.266628,-0.561127,0.648739,-0.514076,-0.0845386,0.572903,0.815252
-0.447623,0.309962,0.838783,-0.882254,-0.000131367,-0.470773,-0.145811,-0.950749,0.273524
-0.884611,0.0363868,0.464908,-0.427757,0.3337,-0.84004,-0.185706,-0.941977,-0.27963
0.50073,-0.848138,-0.173005,0.785272,0.52918,-0.321428,0.364166,0.0250928,0.930996
0.190099,-0.0978469,0.976877,0.0154722,0.995196,0.0966709,-0.981643,-0.00326259,0.1907
